,landmark_id,category,landmark_name,image_url,country_code,lat_long
3321,3321,http://commons.wikimedia.org/wiki/Category:Lundeborg_Kirke,Lundeborg Church ,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Lundeborg_Kirke%2C_2021.jpg/500px-Lundeborg_Kirke%2C_2021.jpg,DK,"55.13416, 10.77844"
3322,3322,http://commons.wikimedia.org/wiki/Category:Shanghai_Library,Shanghai Library ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Shanghai_Library.jpg/500px-Shanghai_Library.jpg,,"31.209167, 121.44"
3323,3323,http://commons.wikimedia.org/wiki/Category:George_C._Reifel_Migratory_Bird_Sanctuary,George C. Reifel Migratory Bird Sanctuary ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Sandhill_Cranes_Reifel.jpg/500px-Sandhill_Cranes_Reifel.jpg,CA,
3324,3324,http://commons.wikimedia.org/wiki/Category:Rennell_Island,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Dialog-information_on.svg/500x-Dialog-information_on.svg.png,,
3325,3325,http://commons.wikimedia.org/wiki/Category:Milevsko_Monastery,Milevsko Monastery ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Milevsko_kl%C3%A1%C5%A1ter_1.jpg/500px-Milevsko_kl%C3%A1%C5%A1ter_1.jpg,,"49.46, 14.37"
3326,3326,"http://commons.wikimedia.org/wiki/Category:Samuil's_Fortress,_Ohrid",Samuil's Fortress ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"41.115, 20.791"
3327,3327,http://commons.wikimedia.org/wiki/Category:Mid-Norfolk_Railway,Mid-Norfolk Railway ,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/GWR_Pannier_tank_9466_at_the_Mid_Norfolk_Railway_-_geograph.org.uk_-_1435387.jpg/500px-GWR_Pannier_tank_9466_at_the_Mid_Norfolk_Railway_-_geograph.org.uk_-_1435387.jpg,,"52.6173, 1.0134"
3328,3328,http://commons.wikimedia.org/wiki/Category:Urado_Bridge,Urato Bridge ,"https://maps.wikimedia.org/img/500-intl,15,33.5,133.57,250x250.png?lang=en&domain=commons.wikimedia.org&title=Category%3AUrado+Bridge&groups=_a06f6425477c41587fb5abb53c24b6b5c269874e",JP,"33.5, 133.57"
3329,3329,http://commons.wikimedia.org/wiki/Category:Ch%C3%A2teau_de_Montfaucon,Château de Montfaucon ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Logo_monument_historique_-_noir.svg/500x-Logo_monument_historique_-_noir.svg.png,,"47.2462, 6.0784"
3330,3330,http://commons.wikimedia.org/wiki/Category:Libu%C5%A1%C3%ADn_(fortified_settlement),Libušín ,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Lion_from_small_coat_of_arms_of_the_Czech_Republic.svg/500x-Lion_from_small_coat_of_arms_of_the_Czech_Republic.svg.png,,"50.16, 14.04"
3331,3331,http://commons.wikimedia.org/wiki/Category:Church_in_Hohnstein_(S%C3%A4chsische_Schweiz),Church in Hohnstein ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Hohnstein_Stadtkirche_2017-07-18.jpg/500px-Hohnstein_Stadtkirche_2017-07-18.jpg,DE,"50.9806, 14.1094"
3332,3332,http://commons.wikimedia.org/wiki/Category:T-Mobile_Park,T-Mobile Park ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/SafecoFieldTop.jpg/500px-SafecoFieldTop.jpg,,
3333,3333,"http://commons.wikimedia.org/wiki/Category:Edith_Cavell_Memorial,_London",Edith Cavell Memorial ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,
3334,3334,http://commons.wikimedia.org/wiki/Category:Ombilin_Coal_Mine,Ombilin coal mine ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/COLLECTIE_TROPENMUSEUM_Een_ingang_van_de_Ombilin_steenkoolmijnen_TMnr_20018524.jpg/500px-COLLECTIE_TROPENMUSEUM_Een_ingang_van_de_Ombilin_steenkoolmijnen_TMnr_20018524.jpg,ID,"-0.6833, 100.767"
3335,3335,http://commons.wikimedia.org/wiki/Category:Altona_Beach,Altona Beach ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Altona_Beach_Looking_East_from_Pier_2%2C_Vic%2C_jjron%2C_10.01.2016.jpg/500px-Altona_Beach_Looking_East_from_Pier_2%2C_Vic%2C_jjron%2C_10.01.2016.jpg,,"-37.8722, 144.821"
3336,3336,http://commons.wikimedia.org/wiki/Category:Palacio_de_Miner%C3%ADa,Palacio de Minería ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Palacio_de_Mineria.jpg/500px-Palacio_de_Mineria.jpg,MX,
3337,3337,http://commons.wikimedia.org/wiki/Category:Hepburn_Pool,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Hepburn_Swimming_Pool_1938.jpg/500px-Hepburn_Swimming_Pool_1938.jpg,,
3338,3338,http://commons.wikimedia.org/wiki/Category:Hu%E1%BA%BF_Museum_of_Royal_Fine_Arts,Hue Museum of Royal Fine Arts ,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/B%E1%BA%A3o_t%C3%A0ng_m%E1%BB%B9_thu%E1%BA%ADt_cung_%C4%91%C3%ACnh_Hu%E1%BA%BF.jpg/500px-B%E1%BA%A3o_t%C3%A0ng_m%E1%BB%B9_thu%E1%BA%ADt_cung_%C4%91%C3%ACnh_Hu%E1%BA%BF.jpg,VN,"16.4713, 107.5819"
3339,3339,http://commons.wikimedia.org/wiki/Category:Oude_haven_(Rotterdam),Oude haven ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Oude_Haven_%28Rotterdam%29_2011.jpg/500px-Oude_Haven_%28Rotterdam%29_2011.jpg,NL,"51.91917, 4.49167"
3340,3340,http://commons.wikimedia.org/wiki/Category:Dubai_Zoo,Dubai Zoo ,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/WP_20150801_15_54_54_Raw_%2820268647195%29.jpg/500px-WP_20150801_15_54_54_Raw_%2820268647195%29.jpg,,"25.22237, 55.25658"
3341,3341,http://commons.wikimedia.org/wiki/Category:Bellevue_Range_Rear_Lighthouse,Bellevue Range Rear Light ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_of_the_United_States_National_Park_Service.svg/500x-Logo_of_the_United_States_National_Park_Service.svg.png,,
3342,3342,http://commons.wikimedia.org/wiki/Category:Schloss_Schwaigern,Schloss Schwaigern ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Schwaigern-schloss2009.jpg/500px-Schwaigern-schloss2009.jpg,DE,"49.1424, 9.0582"
3343,3343,"http://commons.wikimedia.org/wiki/Category:Kurtulu%C5%9F_Mosque,_Gaziantep",Liberation mosque ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Kurtulu%C5%9F_camii-Aziz_Gregor_Ermeni_Kilisesi-Gaziantep_-_panoramio.jpg/500px-Kurtulu%C5%9F_camii-Aziz_Gregor_Ermeni_Kilisesi-Gaziantep_-_panoramio.jpg,TR,"37.060349, 37.375332"
3344,3344,http://commons.wikimedia.org/wiki/Category:H%C3%A4rjevads_kyrka,Härjevads kyrka ,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/H%C3%A4rjevads_kyrka_20110731.JPG/500px-H%C3%A4rjevads_kyrka_20110731.JPG,SE,"58.36378, 13.05534"
3345,3345,http://commons.wikimedia.org/wiki/Category:Rushton_Triangular_Lodge,Rushton Triangular Lodge ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Rushton_Triangular_Lodge.jpg/500px-Rushton_Triangular_Lodge.jpg,,
3346,3346,http://commons.wikimedia.org/wiki/Category:Pass_Thurn,Thurn Pass ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Pass_thurn_passhoehe_blick_sued.jpg/500px-Pass_thurn_passhoehe_blick_sued.jpg,,"47.3083, 12.4089"
3347,3347,http://commons.wikimedia.org/wiki/Category:Ch%C3%A2teau_de_Montr%C3%A9al_(Ard%C3%A8che),Château de Montréal ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"44.5292, 4.29289"
3348,3348,http://commons.wikimedia.org/wiki/Category:Pezinsk%C3%A1_Baba,Pezinská Baba ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Pezinsk%C3%A1_Baba_2.jpg/500px-Pezinsk%C3%A1_Baba_2.jpg,SK,"48.349, 17.191"
3349,3349,http://commons.wikimedia.org/wiki/Category:Cathedral_of_the_Theotokos_of_Kazan_(Irkutsk),Cathedral of the Theotokos of Kazan ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Ministry_of_Culture_RF.png/500x-Ministry_of_Culture_RF.png,,"52.292236, 104.316672"
3350,3350,http://commons.wikimedia.org/wiki/Category:Kreismuseum_Syke,Kreismuseum Syke ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Syke_District_Museum.jpg/500px-Syke_District_Museum.jpg,DE,"52.9208, 8.8266"
3351,3351,http://commons.wikimedia.org/wiki/Category:San_Paolino_in_Viareggio,San Paolino (Viareggio) ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Viareggio%2C_chiesa_di_san_paolino_facciata.JPG/500px-Viareggio%2C_chiesa_di_san_paolino_facciata.JPG,IT,"43.87165, 10.24511"
3352,3352,"http://commons.wikimedia.org/wiki/Category:Kingsbridge,_Bronx",Kingsbridge ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/CoE_Mediator_Kingsbridge_Av_231_jeh.JPG/500px-CoE_Mediator_Kingsbridge_Av_231_jeh.JPG,,
3353,3353,http://commons.wikimedia.org/wiki/Category:St._Galluskirche_(Kaiseraugst),St. Gallus christian catholic church ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Kaiseraugst_Galluskirche.jpg/500px-Kaiseraugst_Galluskirche.jpg,CH,"47.5412, 7.7245"
3354,3354,"http://commons.wikimedia.org/wiki/Category:Passeerdersgracht,_Amsterdam",Passeerdersgracht ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Passeerdersgracht_6.JPG/500px-Passeerdersgracht_6.JPG,NL,"52.37, 4.88"
3355,3355,http://commons.wikimedia.org/wiki/Category:Maritime_fleet_museum,The maritime fleet museum ,"https://maps.wikimedia.org/img/500-intl,15,55.74179,37.62579,250x250.png?lang=en&domain=commons.wikimedia.org&title=Category%3AMaritime+fleet+museum&groups=_809f40dfed135e96aed318dc166ba48b25ad8852",RU,"55.74179, 37.62579"
3356,3356,http://commons.wikimedia.org/wiki/Category:The_Fleece_Inn,The Fleece Inn ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/The_Fleece%2C_Bretforton.jpg/500px-The_Fleece%2C_Bretforton.jpg,,
3357,3357,http://commons.wikimedia.org/wiki/Category:Fr%C3%B6s%C3%B6stenen,Frösö Runestone ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Sev%C3%A4rd.svg/500x-Sev%C3%A4rd.svg.png,,"63.1834, 14.6187"
3358,3358,http://commons.wikimedia.org/wiki/Category:San_Diego_California_Temple,San Diego California Temple ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/San_Diego_Mormon_Temple17.jpg/500px-San_Diego_Mormon_Temple17.jpg,,
3359,3359,http://commons.wikimedia.org/wiki/Category:Morro_do_Careca,Morro do Careca ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Morro_do_Careca2.jpg/500px-Morro_do_Careca2.jpg,BR,
3360,3360,http://commons.wikimedia.org/wiki/Category:Hashiguiiwa,Hashigui-iwa ,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Hashiguiiwa_Aerial_Photograph.jpg/500px-Hashiguiiwa_Aerial_Photograph.jpg,JP,"33.48444, 135.79658"
3361,3361,http://commons.wikimedia.org/wiki/Category:Rathaus_(Mindelheim),Rathaus (Mindelheim) ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Landessymbol_Freistaat_Bayern.svg/500x-Landessymbol_Freistaat_Bayern.svg.png,,"48.04665, 10.488684"
3362,3362,http://commons.wikimedia.org/wiki/Category:Church_of_Saints_Peter_and_Paul_(Lindava),Church of Saints Peter and Paul (Lindava) ,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Lindava_kostel.jpg/500px-Lindava_kostel.jpg,,"50.75, 14.66"
3363,3363,http://commons.wikimedia.org/wiki/Category:Santa_Maria_della_Vittoria_in_Rome,Santa Maria della Vittoria ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Santa_Maria_della_Vittoria_in_Rome_-_Front.jpg/500px-Santa_Maria_della_Vittoria_in_Rome_-_Front.jpg,IT,"41.9047, 12.4942"
3364,3364,http://commons.wikimedia.org/wiki/Category:Plateau_of_Praia,Platô ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Praia-Pal%C3%A1cio_Presidencial_%281%29.jpg/500px-Praia-Pal%C3%A1cio_Presidencial_%281%29.jpg,,
3365,3365,http://commons.wikimedia.org/wiki/Category:Ma%C3%AFdo,Maïdo ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/R%C3%A9union_PitonMa%C3%AFdo_1.JPG/500px-R%C3%A9union_PitonMa%C3%AFdo_1.JPG,FR,"-21.0689, 55.3878"
3366,3366,http://commons.wikimedia.org/wiki/Category:Ceahl%C4%83u_Mountains,Ceahlău Massif ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Ceahlau6.jpg/500px-Ceahlau6.jpg,RO,"46.955, 25.9457"
3367,3367,"http://commons.wikimedia.org/wiki/Category:Holy_Name_Cathedral_(Steubenville,_Ohio)",Holy Name Cathedral ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,
3368,3368,http://commons.wikimedia.org/wiki/Category:Cath%C3%A9drale_Saint-Aubain_(Namur),St Aubin's Cathedral ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Namur_2007_01.JPG/500px-Namur_2007_01.JPG,BE,"50.46457, 4.86001"
3369,3369,http://commons.wikimedia.org/wiki/Category:Sea_port_of_Sochi,Port of Sochi ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Ministry_of_Culture_RF.png/500x-Ministry_of_Culture_RF.png,,"43.6, 39.7"
3370,3370,http://commons.wikimedia.org/wiki/Category:Cathedral_of_St._Peter_(Trier),Cathedral of Trier ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/500x-OOjs_UI_icon_edit-ltr-progressive.svg.png,,"49.7561, 6.6431"
3371,3371,"http://commons.wikimedia.org/wiki/Category:I.O.O.F._Building,_San_Diego",Independent Order of Odd Fellows Building ,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/I.O.O.F_Building%2C_San_Diego.jpg/500px-I.O.O.F_Building%2C_San_Diego.jpg,,
3372,3372,http://commons.wikimedia.org/wiki/Category:Tingo_District,Tingo District ,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Valle_del_Rio_Tingo_P7171214mod.jpg/500px-Valle_del_Rio_Tingo_P7171214mod.jpg,PE,
3373,3373,http://commons.wikimedia.org/wiki/Category:Evangelische_Kirche_Neunstetten,Evangelische Kirche Neunstetten ,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Neunstetten_kirche.jpg/500px-Neunstetten_kirche.jpg,DE,"49.4096, 9.6109"
3374,3374,http://commons.wikimedia.org/wiki/Category:Wiesent_(Donau),Wiesent ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Die_Wiesent_002.JPG/500px-Die_Wiesent_002.JPG,DE,"48.9698, 12.4377"
3375,3375,http://commons.wikimedia.org/wiki/Category:Circuit_of_the_Americas,Circuit of the Americas ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/500x-OOjs_UI_icon_edit-ltr-progressive.svg.png,,
3376,3376,http://commons.wikimedia.org/wiki/Category:Maihaugen,Maihaugen ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Maihaugen_entrance.jpg/500px-Maihaugen_entrance.jpg,NO,"61.112821, 10.478433"
3377,3377,"http://commons.wikimedia.org/wiki/Category:Esgl%C3%A9sia_de_Santa_Maria_del_Remei,_Barcelona",Santa Maria del Remei ,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/BarcelonaSMRemei_9165.jpg/500px-BarcelonaSMRemei_9165.jpg,ES,"41.386964, 2.132008"
3378,3378,http://commons.wikimedia.org/wiki/Category:Koniuji_Island,Koniuji Island ,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Koniuji.jpg/500px-Koniuji.jpg,,
3379,3379,"http://commons.wikimedia.org/wiki/Category:All_Saints,_Highbrook,_West_Sussex",All Saints Church ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/All_Saints_Church%2C_Highbrook_%28IoE_Code_302817%29.JPG/500px-All_Saints_Church%2C_Highbrook_%28IoE_Code_302817%29.JPG,,
3380,3380,http://commons.wikimedia.org/wiki/Category:Cathedral_(Terracina),Terracina Cathedral ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/TerracinaDuomo.jpg/500px-TerracinaDuomo.jpg,IT,"41.2919, 13.2483"
3381,3381,http://commons.wikimedia.org/wiki/Category:Santissima_Annunziata_Maggiore_(Naples),"Santissima Annunziata Maggiore, Naples ",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Basilica_della_Santissima_Annunziata_Maggiore_Naples.jpg/500px-Basilica_della_Santissima_Annunziata_Maggiore_Naples.jpg,IT,"40.85119, 14.26503"
3382,3382,http://commons.wikimedia.org/wiki/Category:River_Lea,River Lea ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Globe_Atlantic.svg/500x-Globe_Atlantic.svg.png,,
3383,3383,http://commons.wikimedia.org/wiki/Category:Ober_Sankt_Veit,Ober Sankt Veit ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/AUT_Sankt_Veit_COA.png/500x-AUT_Sankt_Veit_COA.png,AT,"48.1881, 16.2664"
3384,3384,http://commons.wikimedia.org/wiki/Category:Rogsl%C3%B6sa_kyrka,Rogslösa kyrka ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Rogsl%C3%B6sa4.jpg/500px-Rogsl%C3%B6sa4.jpg,SE,"58.38288, 14.74335"
3385,3385,http://commons.wikimedia.org/wiki/Category:Les_Casquets,Les Casquets ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Les_Casquets.JPG/500px-Les_Casquets.JPG,GG,
3386,3386,http://commons.wikimedia.org/wiki/Category:Sumoto_Castle,Sumoto Castle ,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Sumoto_Castle_Awaji_Island_Japan03n.jpg/500px-Sumoto_Castle_Awaji_Island_Japan03n.jpg,JP,"34.34, 134.9"
3387,3387,http://commons.wikimedia.org/wiki/Category:Florida_Gulf_Coast_University,Florida Gulf Coast University ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Wikipedia-logo-v2.svg/500x-Wikipedia-logo-v2.svg.png,,
3388,3388,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-Martin_d'Harcigny,Église Saint-Martin d'Harcigny ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"49.8, 3.98"
3389,3389,http://commons.wikimedia.org/wiki/Category:%C5%A0umava,Bohemian Forest ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Topo_boehmerwald_engleder.jpg/500px-Topo_boehmerwald_engleder.jpg,DE,
3390,3390,http://commons.wikimedia.org/wiki/Category:Saint_Alexander's_church_in_Sulina,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Monument_istoric.svg/500x-Monument_istoric.svg.png,,
3391,3391,http://commons.wikimedia.org/wiki/Category:Kelani_River,Kelani River ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Kelani_River.jpg/500px-Kelani_River.jpg,,"6.9786, 79.8694"
3392,3392,http://commons.wikimedia.org/wiki/Category:Domerie_d'Aubrac,Hospital and order of Aubrac ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/500x-OOjs_UI_icon_edit-ltr-progressive.svg.png,,"44.6219, 2.9861"
3393,3393,http://commons.wikimedia.org/wiki/Category:Neue_Hungerburgbahn, ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Globe_Atlantic.svg/500x-Globe_Atlantic.svg.png,,
3394,3394,http://commons.wikimedia.org/wiki/Category:Mettnau-Turm,Mettnau-Turm ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"47.72925, 9.00291"
3395,3395,http://commons.wikimedia.org/wiki/Category:Midtown_Tower,Midtown Tower ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Tokyo_midtown_tower_cropped.jpg/500px-Tokyo_midtown_tower_cropped.jpg,JP,"35.6664, 139.7317"
3396,3396,http://commons.wikimedia.org/wiki/Category:Sunken_Diamond,Klein Field at Sunken Diamond ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Sunken_Diamond.jpg/500px-Sunken_Diamond.jpg,,
3397,3397,http://commons.wikimedia.org/wiki/Category:National_Route_7_(Argentina),National Route 7 ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Ruta_Nacional_7_en_la_Laguna_La_Picasa.JPG/500px-Ruta_Nacional_7_en_la_Laguna_La_Picasa.JPG,AR,
3398,3398,http://commons.wikimedia.org/wiki/Category:St._Pankratius_(Odenthal),St. Pankratius ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Odenthal_Ortszentrum_Pankratiuskirche.jpg/500px-Odenthal_Ortszentrum_Pankratiuskirche.jpg,DE,"51.0333, 7.1172"
3399,3399,http://commons.wikimedia.org/wiki/Category:L%C3%B6wenturm,Löwenturm ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/L%C3%B6wenturm_1.jpg/500px-L%C3%B6wenturm_1.jpg,DE,"48.1358, 11.5739"
3400,3400,http://commons.wikimedia.org/wiki/Category:Fort_Leonard_Wood,Fort Leonard Wood ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/MPC_Plaque.svg/500px-MPC_Plaque.svg.png,,
3401,3401,"http://commons.wikimedia.org/wiki/Category:Lake_Martin,_Louisiana",,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/ChrisLitherlandLakeMartin.jpg/500px-ChrisLitherlandLakeMartin.jpg,,
3402,3402,http://commons.wikimedia.org/wiki/Category:Manitou_Cliff_Dwellings,Manitou Cliff Dwellings ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Manitou_Cliff_Dwelling2.jpg/500px-Manitou_Cliff_Dwelling2.jpg,,
3403,3403,http://commons.wikimedia.org/wiki/Category:WIN_Stadium,,//commons.wikimedia.org/wiki/Special:CentralAutoLogin/500rt?type=1x1,,
3404,3404,http://commons.wikimedia.org/wiki/Category:Powder_Tower_in_Gryfice,Powder Tower in Gryfice ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Distinctive_emblem_for_cultural_property.svg/500x-Distinctive_emblem_for_cultural_property.svg.png,,"53.9, 15.2"
3405,3405,http://commons.wikimedia.org/wiki/Category:San_Salvatore_(Genoa),San Salvatore ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/500x-OOjs_UI_icon_edit-ltr-progressive.svg.png,,"44.404, 8.932"
3406,3406,http://commons.wikimedia.org/wiki/Category:Collooney,Collooney ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Collooney_-_Looking_up_main_street.jpg/500px-Collooney_-_Looking_up_main_street.jpg,IE,
3407,3407,http://commons.wikimedia.org/wiki/Category:Fort_Delaware,Fort Delaware ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Fort_Delaware_LOC_384066pu.jpg/500px-Fort_Delaware_LOC_384066pu.jpg,,
3408,3408,"http://commons.wikimedia.org/wiki/Category:Edgar_Allan_Poe_Museum_(Richmond,_Virginia)",Edgar Allan Poe Museum ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Poe_museum800px.jpg/500px-Poe_museum800px.jpg,,
3409,3409,http://commons.wikimedia.org/wiki/Category:Nokonoshima,Noko Island ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Beach_on_Nokonoshima_Island_20140506-1.JPG/500px-Beach_on_Nokonoshima_Island_20140506-1.JPG,JP,"33.620833, 130.303333"
3410,3410,http://commons.wikimedia.org/wiki/Category:Villa_della_Regina_(Turin),Villa della Regina ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Maggi%2C_Giovanni_Battista_%28183..-18...%29_-_n._28_-_Torino_-_Villa_della_Regina.jpg/500px-Maggi%2C_Giovanni_Battista_%28183..-18...%29_-_n._28_-_Torino_-_Villa_della_Regina.jpg,IT,"45.05804, 7.708"
3411,3411,http://commons.wikimedia.org/wiki/Category:Mount_Takahe,Mount Takahe ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/MountTakahe.jpg/500px-MountTakahe.jpg,,
3412,3412,http://commons.wikimedia.org/wiki/Category:Friar_Park,Friar Park ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Lodge_at_Friar_Park_-_geograph.org.uk_-_1588804.jpg/500px-Lodge_at_Friar_Park_-_geograph.org.uk_-_1588804.jpg,,
3413,3413,http://commons.wikimedia.org/wiki/Category:Park_Steffensa_in_Gda%C5%84sk,Q24945367 ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Steffens_park_autumn.jpg/500px-Steffens_park_autumn.jpg,PL,
3414,3414,http://commons.wikimedia.org/wiki/Category:Muslim_wall_of_Madrid,Muslim Walls of Madrid ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Muralla_%C3%A1rabe_de_Madrid_01.jpg/500px-Muralla_%C3%A1rabe_de_Madrid_01.jpg,ES,
3415,3415,"http://commons.wikimedia.org/wiki/Category:Cathedral_of_the_Immaculate_Conception,_Beijing",Cathedral of the Immaculate Conception ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Beijinglifepic3.jpg/500px-Beijinglifepic3.jpg,,"39.899464, 116.369292"
3416,3416,http://commons.wikimedia.org/wiki/Category:Black_Canyon_of_the_Gunnison_National_Park,Black Canyon of the Gunnison National Park ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Black_canyon_map.jpg/500px-Black_canyon_map.jpg,,
3417,3417,http://commons.wikimedia.org/wiki/Category:Aterro_do_Flamengo,Flamengo Park ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Flag_of_Brazil.svg/500x-Flag_of_Brazil.svg.png,,
3418,3418,http://commons.wikimedia.org/wiki/Category:Paran%C3%A1_Delta,Paraná Delta ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Aerial_view_of_the_Lower_Paran%C3%A1_Delta%2C_2009-03-25.jpg/500px-Aerial_view_of_the_Lower_Paran%C3%A1_Delta%2C_2009-03-25.jpg,AR,
3419,3419,http://commons.wikimedia.org/wiki/Category:Saadian_Tombs,Saadian Tombs ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Saadian_Tombs_1044-HDR.jpg/500px-Saadian_Tombs_1044-HDR.jpg,MA,
